# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 14:02:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3971867242 (Default)
# output
#   file = output/shift/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-1.95296,0.247152,0.000385446,1,3,0,2.85387,0.727226,0.0422994,0.225278,4.15e-05,7.8471e-05,0.4113,0.060931,0.548086,1091.78,0.727226,0.0422994,0.225278,7.8471e-05,0.4113,1091.78,1,0.287071,0,1,21472.7,3.37267,0.0351214,301.684,1.74461,0.0223704,0.113733,0.00391004,9.03678e-05
-2.11961,0.99986,8.66288e-05,4,23,0,2.59283,0.727607,0.0419176,0.225476,4.15e-05,7.83888e-05,0.411367,0.0613035,0.548255,1092.04,0.727607,0.0419176,0.225476,7.83888e-05,0.411367,1092.04,1,0.286841,0,1,21472.8,3.37363,0.0351581,301.455,1.74451,0.0221917,-0.115408,0.00380878,-8.82881e-05
-2.17347,0.999335,0.000168537,4,31,0,3.17088,0.727532,0.04229,0.226062,4.15e-05,7.84051e-05,0.411019,0.0609023,0.548073,1091.8,0.727532,0.04229,0.226062,7.84051e-05,0.411019,1091.8,1,0.288039,0,1,21494.9,3.36875,0.0351011,301.507,1.7451,0.0223842,-0.0630405,0.0044045,0.000104194
-1.99119,0.0813577,0.00032388,3,9,1,5.37963,0.727014,0.0419815,0.226033,4.15e-05,7.85167e-05,0.411141,0.0613085,0.548257,1092.05,0.727014,0.0419815,0.226033,7.85167e-05,0.411141,1092.05,1,0.287617,0,1,21496.3,3.37045,0.0351236,301.466,1.74489,0.0221893,-0.103586,0.00418693,-9.06834e-05
-1.12084,0.994733,4.77649e-05,7,175,0,3.74821,0.724379,0.0424023,0.228328,4.15e-05,7.90891e-05,0.410152,0.0611824,0.5482,1092,0.724379,0.0424023,0.228328,7.90891e-05,0.410152,1092,1,0.291017,0,1,21595.9,3.35665,0.034964,301.603,1.74652,0.0222495,0.0328513,0.0058243,-3.04603e-05
-1.99541,0.984927,9.0642e-05,7,183,0,2.81367,0.719316,0.0427327,0.23277,4.15e-05,8.02064e-05,0.408409,0.0614743,0.548331,1092.25,0.719316,0.0427327,0.23277,8.02064e-05,0.408409,1092.25,1,0.29702,0,1,21784.3,3.33284,0.0347057,301.692,1.74935,0.0221105,0.122108,0.00865229,-0.000169452
-1.99541,0.232876,0.000165688,2,3,0,7.84042,0.719316,0.0427327,0.23277,4.15e-05,8.02064e-05,0.408409,0.0614743,0.548331,1092.25,0.719316,0.0427327,0.23277,8.02064e-05,0.408409,1092.25,1,0.29702,0,1,21784.3,3.33284,0.0347057,301.692,1.74935,0.0221105,0.122108,0.00865229,-0.000169452
-1.62358,0.999508,3.88913e-05,7,159,0,2.48685,0.720698,0.0425586,0.231358,4.15e-05,7.98989e-05,0.408989,0.0614856,0.548336,1092.23,0.720698,0.0425586,0.231358,7.98989e-05,0.408989,1092.23,1,0.295022,0,1,21726,3.34068,0.0347901,301.668,1.74841,0.0221052,0.0977473,0.00771417,-0.000174814
-3.58482,0.914904,7.37154e-05,3,15,0,6.29966,0.720307,0.0426871,0.231154,4.15e-05,7.99857e-05,0.409017,0.0613956,0.548296,1092.15,0.720307,0.0426871,0.231154,7.99857e-05,0.409017,1092.15,1,0.294927,0,1,21724,3.34104,0.0347782,301.803,1.74836,0.0221479,0.232881,0.00765711,-0.000132126
-2.19756,0.984209,0.000110287,6,111,0,5.20878,0.724768,0.0418622,0.226957,4.15e-05,7.90042e-05,0.410848,0.0617304,0.548443,1092.31,0.724768,0.0418622,0.226957,7.90042e-05,0.410848,1092.31,1,0.288624,0,1,21545,3.36629,0.0350675,301.576,1.74535,0.0219897,0.00637287,0.00464833,-0.000290251
-1.80465,0.980926,0.000196957,6,103,0,2.97605,0.73297,0.0411048,0.218936,4.15e-05,7.72459e-05,0.414034,0.0615317,0.548356,1092.04,0.73297,0.0411048,0.218936,7.72459e-05,0.414034,1092.04,1,0.277692,0,1,21209.5,3.41198,0.0355492,301.528,1.73991,0.0220834,-0.0422029,-0.000785279,-0.000196639
-1.80465,1.47022e-06,0.00034544,1,3,1,2.75604,0.73297,0.0411048,0.218936,4.15e-05,7.72459e-05,0.414034,0.0615317,0.548356,1092.04,0.73297,0.0411048,0.218936,7.72459e-05,0.414034,1092.04,1,0.277692,0,1,21209.5,3.41198,0.0355492,301.528,1.73991,0.0220834,-0.0422029,-0.000785279,-0.000196639
-2.90288,0.998217,4.64622e-05,8,431,0,4.63213,0.735868,0.0407365,0.215441,4.15e-05,7.66388e-05,0.415429,0.0615836,0.548379,1091.99,0.735868,0.0407365,0.215441,7.66388e-05,0.415429,1091.99,1,0.272916,0,1,21068.1,3.43272,0.0357566,301.601,1.73744,0.0220589,0.0306487,-0.00326219,-0.000221128
-1.47754,0.997244,8.53871e-05,7,255,0,4.12714,0.732639,0.0418032,0.220865,4.15e-05,7.73158e-05,0.413083,0.0607906,0.548022,1091.64,0.732639,0.0418032,0.220865,7.73158e-05,0.413083,1091.64,1,0.280952,0,1,21279.9,3.39817,0.0354077,301.507,1.7416,0.0224383,-0.0630777,0.000899477,0.000158254
-1.7193,0.964596,0.000155021,7,159,0,2.63182,0.730781,0.0413025,0.220687,4.15e-05,7.77094e-05,0.413328,0.061587,0.54838,1092.09,0.730781,0.0413025,0.220687,7.77094e-05,0.413328,1092.09,1,0.280109,0,1,21286.8,3.40165,0.0354329,301.601,1.74113,0.0220572,0.0311409,0.000431776,-0.000222763
-2.26265,0.952066,0.000256546,2,3,0,2.48443,0.730695,0.0413334,0.22036,4.15e-05,7.77277e-05,0.413436,0.0615632,0.54837,1092.06,0.730695,0.0413334,0.22036,7.77277e-05,0.413436,1092.06,1,0.279741,0,1,21277.2,3.4032,0.0354396,301.681,1.74094,0.0220685,0.11106,0.00023742,-0.000211488
-2.26265,0.255001,0.000408075,1,3,0,2.45598,0.730695,0.0413334,0.22036,4.15e-05,7.77277e-05,0.413436,0.0615632,0.54837,1092.06,0.730695,0.0413334,0.22036,7.77277e-05,0.413436,1092.06,1,0.279741,0,1,21277.2,3.4032,0.0354396,301.681,1.74094,0.0220685,0.11106,0.00023742,-0.000211488
-1.53056,0.88744,0.000111947,6,79,0,4.63189,0.730578,0.0418589,0.222839,4.15e-05,7.77526e-05,0.412347,0.0609899,0.548113,1091.8,0.730578,0.0418589,0.222839,7.77526e-05,0.412347,1091.8,1,0.283477,0,1,21361.8,3.38756,0.0353012,301.472,1.74286,0.0223419,-0.0981426,0.00215898,6.19451e-05
-0.362376,0.999917,0.000151362,4,15,0,1.91599,0.7307,0.0416581,0.221588,4.15e-05,7.77267e-05,0.412873,0.0611978,0.548207,1091.88,0.7307,0.0416581,0.221588,7.77267e-05,0.412873,1091.88,1,0.28167,0,1,21319.1,3.39509,0.0353656,301.592,1.74193,0.0222422,0.022296,0.00123401,-3.78441e-05
-0.362376,0.00383558,0.000269052,1,1,0,2.6353,0.7307,0.0416581,0.221588,4.15e-05,7.77267e-05,0.412873,0.0611978,0.548207,1091.88,0.7307,0.0416581,0.221588,7.77267e-05,0.412873,1091.88,1,0.28167,0,1,21319.1,3.39509,0.0353656,301.592,1.74193,0.0222422,0.022296,0.00123401,-3.78441e-05
-4.72248,0.954695,4.10335e-05,4,15,0,6.29483,0.730908,0.0421403,0.22157,4.15e-05,7.76825e-05,0.412705,0.0606381,0.547952,1091.52,0.730908,0.0421403,0.22157,7.76825e-05,0.412705,1091.52,1,0.282248,0,1,21320.4,3.39267,0.0353219,301.75,1.74223,0.0225125,0.180071,0.00152779,0.000232453
-3.48363,1,6.53434e-05,3,15,0,4.9125,0.730798,0.0412824,0.221614,4.15e-05,7.77058e-05,0.413,0.0616076,0.548389,1092.15,0.730798,0.0412824,0.221614,7.77058e-05,0.413,1092.15,1,0.281236,0,1,21316.3,3.39692,0.0354035,301.432,1.74172,0.0220475,-0.13788,0.00101808,-0.000232471
-1.65359,0.96249,0.000115322,3,11,0,5.89574,0.73095,0.0415378,0.221925,4.15e-05,7.76734e-05,0.412795,0.0613005,0.548253,1091.97,0.73095,0.0415378,0.221925,7.76734e-05,0.412795,1091.97,1,0.28194,0,1,21326.8,3.39398,0.0353701,301.455,1.74208,0.0221932,-0.115201,0.00138092,-8.68471e-05
-0.873413,0.996629,0.000184437,6,127,0,2.0607,0.73353,0.0414368,0.218509,4.15e-05,7.71281e-05,0.414068,0.061086,0.548157,1091.74,0.73353,0.0414368,0.218509,7.71281e-05,0.414068,1091.74,1,0.277574,0,1,21193.3,3.4125,0.0355399,301.652,1.73986,0.0222958,0.0816957,-0.000842286,1.57506e-05
-1.45763,0.30071,0.000317869,3,9,0,2.25516,0.734047,0.0414693,0.218003,4.15e-05,7.70193e-05,0.414239,0.0609841,0.548111,1091.67,0.734047,0.0414693,0.218003,7.70193e-05,0.414239,1091.67,1,0.276987,0,1,21172.7,3.41502,0.0355628,301.681,1.73956,0.0223447,0.111262,-0.0011416,6.47335e-05
