# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 15:14:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock.json
# init = config/init.json
# random
#   seed = 3976159898 (Default)
# output
#   file = output/shift_mock/chain/1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-1.17345,0.551371,0.000253571,1,3,0,2.24206,0.691458,0.0510591,0.259479,4.15e-05,8.67993e-05,0.395412,0.0569873,0.546097,1089.6,0.691458,0.0510591,0.259479,8.67993e-05,0.395412,1089.6,1,0.342087,0,1,22926.5,3.17357,0.0327553,304.38,1.7685,0.0244121,0.0982577,0.00548645,-8.78732e-05
-0.869297,0.998629,0.000132826,6,95,0,2.11371,0.693816,0.0508562,0.257045,4.15e-05,8.62104e-05,0.396403,0.0568632,0.546027,1089.5,0.693816,0.0508562,0.257045,8.62104e-05,0.396403,1089.5,1,0.338632,0,1,22829.9,3.1847,0.0328738,304.347,1.76715,0.0244812,0.0655199,0.00413914,-1.88002e-05
-2.20233,0.800235,0.000261449,3,7,0,3.52414,0.694518,0.0507118,0.257271,4.15e-05,8.60361e-05,0.396372,0.0568992,0.546047,1089.55,0.694518,0.0507118,0.257271,8.60361e-05,0.396372,1089.55,1,0.338739,0,1,22828.6,3.18439,0.0328899,304.168,1.76722,0.0244611,-0.113852,0.00419956,-3.89084e-05
-0.824098,0.998992,0.000286206,4,31,0,2.18588,0.695493,0.050614,0.254823,4.15e-05,8.57952e-05,0.397327,0.0568608,0.546026,1089.46,0.695493,0.050614,0.254823,8.57952e-05,0.397327,1089.46,1,0.335415,0,1,22745.6,3.1952,0.0329803,304.364,1.76587,0.0244825,0.0826877,0.00285727,-1.75118e-05
-0.98052,0.333333,0.000555274,1,3,1,1.59615,0.695793,0.0507214,0.255419,4.15e-05,8.5721e-05,0.397064,0.05673,0.545952,1089.4,0.695793,0.0507214,0.255419,8.5721e-05,0.397064,1089.4,1,0.336332,0,1,22761.5,3.19222,0.0329594,304.273,1.76626,0.0245557,-0.00830289,0.00324003,5.56765e-05
-1.17328,0.608494,0.000159144,2,3,0,4.98724,0.695806,0.0507304,0.255591,4.15e-05,8.57181e-05,0.396996,0.0567207,0.545947,1089.41,0.695806,0.0507304,0.255591,8.57181e-05,0.396996,1089.41,1,0.336568,0,1,22766.6,3.19145,0.0329541,304.249,1.76635,0.0245609,-0.0323483,0.00333758,6.08697e-05
-0.798019,0.999398,0.000101645,6,95,0,1.63093,0.697798,0.0504552,0.253079,4.15e-05,8.52294e-05,0.398039,0.0567085,0.54594,1089.36,0.697798,0.0504552,0.253079,8.52294e-05,0.398039,1089.36,1,0.332935,0,1,22670.2,3.20343,0.0330768,304.258,1.76489,0.0245677,-0.0238697,0.00187891,6.77245e-05
-1.48261,0.971381,0.000196208,6,111,0,2.19969,0.702886,0.0500077,0.247696,4.15e-05,8.39997e-05,0.400215,0.0564626,0.5458,1089.13,0.702886,0.0500077,0.247696,8.39997e-05,0.400215,1089.13,1,0.325372,0,1,22456.7,3.22898,0.0333437,304.229,1.76181,0.0247063,-0.052255,-0.0012091,0.000206263
-0.494111,0.445772,0.000346557,2,7,0,3.01678,0.703067,0.049564,0.246281,4.15e-05,8.39565e-05,0.400906,0.0568301,0.546009,1089.32,0.703067,0.049564,0.246281,8.39565e-05,0.400906,1089.32,1,0.322971,0,1,22407.9,3.23722,0.0334253,304.262,1.76078,0.0244996,-0.0200524,-0.00223513,-3.53098e-07
-0.957053,0.992512,0.000142026,7,207,0,2.52988,0.694883,0.0505231,0.255077,4.15e-05,8.59458e-05,0.397266,0.0570168,0.546113,1089.55,0.694883,0.0505231,0.255077,8.59458e-05,0.397266,1089.55,1,0.335628,0,1,22758.1,3.19449,0.0329716,304.377,1.76595,0.0243957,0.0951248,0.00293374,-0.000104288
-1.20585,0.996467,0.000264075,5,59,0,1.87499,0.690853,0.0511244,0.260228,4.15e-05,8.69514e-05,0.395106,0.0570081,0.546108,1089.63,0.690853,0.0511244,0.260228,8.69514e-05,0.395106,1089.63,1,0.343156,0,1,22955,3.17016,0.0327206,304.375,1.76892,0.0244005,0.0937033,0.00590225,-9.94559e-05
-1.20585,0.149246,0.000491247,1,3,0,1.928,0.690853,0.0511244,0.260228,4.15e-05,8.69514e-05,0.395106,0.0570081,0.546108,1089.63,0.690853,0.0511244,0.260228,8.69514e-05,0.395106,1089.63,1,0.343156,0,1,22955,3.17016,0.0327206,304.375,1.76892,0.0244005,0.0937033,0.00590225,-9.94559e-05
-1.59624,0.997132,9.23174e-05,6,127,0,2.19303,0.689349,0.0510869,0.261718,4.15e-05,8.73313e-05,0.394559,0.0572324,0.546233,1089.79,0.689349,0.0510869,0.261718,8.73313e-05,0.394559,1089.79,1,0.345064,0,1,23013.2,3.1641,0.0326608,304.35,1.76965,0.0242766,0.0681478,0.00663353,-0.000223396
-3.31056,0.999039,0.000171741,6,87,0,4.64252,0.681538,0.052283,0.271955,4.15e-05,8.93446e-05,0.390231,0.057217,0.546224,1089.93,0.681538,0.052283,0.271955,8.93446e-05,0.390231,1089.93,1,0.360194,0,1,23399.3,3.11778,0.0321806,304.37,1.77532,0.0242851,0.0881725,0.0123077,-0.00021487
-3.31056,0.0945413,0.000317869,2,7,0,6.02564,0.681538,0.052283,0.271955,4.15e-05,8.93446e-05,0.390231,0.057217,0.546224,1089.93,0.681538,0.052283,0.271955,8.93446e-05,0.390231,1089.93,1,0.360194,0,1,23399.3,3.11778,0.0321806,304.37,1.77532,0.0242851,0.0881725,0.0123077,-0.00021487
-2.58185,0.994567,5.40027e-05,9,583,0,7.21495,0.715116,0.048252,0.233099,4.15e-05,8.11511e-05,0.406264,0.0565168,0.545831,1088.91,0.715116,0.048252,0.233099,8.11511e-05,0.406264,1088.91,1,0.30442,0,1,21881.2,3.30432,0.0341189,304.254,1.75269,0.0246757,-0.0275551,-0.0103228,0.000175659
-2.79255,0.999697,9.86879e-05,5,47,0,3.05777,0.716253,0.0482952,0.232813,4.15e-05,8.08937e-05,0.406354,0.0563391,0.545729,1088.82,0.716253,0.0482952,0.232813,8.08937e-05,0.406354,1088.82,1,0.304111,0,1,21862.6,3.30551,0.0341411,304.166,1.75257,0.0247764,-0.115465,-0.0104442,0.000276361
-2.24517,0.99931,0.000180999,5,39,0,3.19073,0.714883,0.0483224,0.233862,4.15e-05,8.12041e-05,0.405958,0.0564816,0.545811,1088.92,0.714883,0.0483224,0.233862,8.12041e-05,0.405958,1088.92,1,0.305478,0,1,21907.6,3.30035,0.0340854,304.188,1.75318,0.0246955,-0.0938398,-0.00983424,0.000195534
-3.49988,0.124855,0.000328451,1,3,0,4.6584,0.715199,0.0486189,0.233986,4.15e-05,8.11325e-05,0.405803,0.0561766,0.545634,1088.73,0.715199,0.0486189,0.233986,8.11325e-05,0.405803,1088.73,1,0.306012,0,1,21911.7,3.29837,0.0340595,304.237,1.75343,0.024869,-0.0449526,-0.00958359,0.000369022
-3.33181,0.999771,6.35574e-05,4,31,0,4.7506,0.715278,0.0486025,0.234153,4.15e-05,8.11144e-05,0.405748,0.0561817,0.545637,1088.74,0.715278,0.0486025,0.234153,8.11144e-05,0.405748,1088.74,1,0.306204,0,1,21916,3.29766,0.034057,304.193,1.75352,0.0248662,-0.0885646,-0.00949235,0.000366152
-2.26174,0.999325,0.000115268,3,11,0,3.56772,0.714717,0.0483025,0.233733,4.15e-05,8.12419e-05,0.406013,0.0565198,0.545833,1088.93,0.714717,0.0483025,0.233733,8.12419e-05,0.406013,1088.93,1,0.305289,0,1,21904.9,3.30105,0.0340886,304.223,1.75309,0.0246739,-0.058297,-0.00992573,0.000173911
-3.27557,0.984373,0.0002069,5,63,0,5.3758,0.717732,0.0480791,0.231351,4.15e-05,8.05606e-05,0.40697,0.0563547,0.545738,1088.81,0.717732,0.0480791,0.231351,8.05606e-05,0.40697,1088.81,1,0.301983,0,1,21801.7,3.31359,0.0342289,304.128,1.7516,0.0247675,-0.153957,-0.0114121,0.000267485
