# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_LCDM_model
# start_datetime = 2023-03-15 14:53:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock-LCDM.json
# init = config/init.json
# random
#   seed = 3974919433 (Default)
# output
#   file = output/shift-LCDM_mock/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-4.30036,0.999961,0.000144318,6,67,0,5.65426,0.707599,0.0486246,0.240614,4.15e-05,8.28845e-05,0.710678,0.707599,0.0486246,0.240614,8.28845e-05,0.710678,0.0571063,0.546163,1089.4,0,0,3.22615,3.22615,0.0337425,300.37,1.73505,0.0243462,-0.160724,-0.00633976,-0.000153799
-4.82661,0.802433,0.000279633,1,3,0,5.76491,0.707664,0.0495037,0.240711,4.15e-05,8.28693e-05,0.709702,0.707664,0.0495037,0.240711,8.28693e-05,0.709702,0.0563135,0.545714,1088.89,0,0,3.22181,3.22181,0.0336633,300.672,1.73564,0.0247909,0.14116,-0.00574908,0.000290915
-1.74823,0.516192,0.000307769,5,41,0,2.52993,0.710316,0.0487604,0.238218,4.15e-05,8.22518e-05,0.71294,0.710316,0.0487604,0.238218,8.22518e-05,0.71294,0.0566475,0.545905,1089.08,0,0,3.23631,3.23631,0.0338438,300.415,1.7337,0.024602,-0.116025,-0.00768935,0.000101992
-0.55561,0.997633,0.000152431,7,235,0,2.38788,0.700227,0.0501142,0.249937,4.15e-05,8.4639e-05,0.699865,0.700227,0.0501142,0.249937,8.4639e-05,0.699865,0.0567011,0.545936,1089.3,0,0,3.17913,3.17913,0.0332307,300.552,1.74143,0.0245719,0.0207068,3.5412e-05,7.18639e-05
-0.856608,0.433855,0.000288763,2,7,0,1.66843,0.699872,0.0497906,0.24935,4.15e-05,8.47249e-05,0.700774,0.699872,0.0497906,0.24935,8.47249e-05,0.700774,0.0570299,0.54612,1089.48,0,0,3.18297,3.18297,0.0332693,300.564,1.74088,0.0243885,0.0334174,-0.000508352,-0.000111526
-0.778521,0.966032,0.000115581,7,255,0,3.53338,0.694507,0.0505521,0.25626,4.15e-05,8.6039e-05,0.693102,0.694507,0.0505521,0.25626,8.6039e-05,0.693102,0.0570393,0.546126,1089.6,0,0,3.15084,3.15084,0.0329308,300.59,1.74527,0.0243833,0.0586948,0.00387484,-0.000116733
-2.12315,0.879872,0.000199308,7,159,0,2.89385,0.707287,0.0491496,0.240593,4.15e-05,8.29578e-05,0.710174,0.707287,0.0491496,0.240593,8.29578e-05,0.710174,0.0566736,0.54592,1089.11,0,0,3.22389,3.22389,0.0336922,300.608,1.73535,0.0245873,0.0774351,-0.00604297,8.72828e-05
-1.64123,0.782235,0.000270059,6,103,0,3.71853,0.691598,0.0507461,0.259924,4.15e-05,8.67641e-05,0.689243,0.691598,0.0507461,0.259924,8.67641e-05,0.689243,0.0572403,0.546237,1089.79,0,0,3.13508,3.13508,0.0327707,300.547,1.74742,0.0242723,0.0161639,0.00603138,-0.000227711
-1.17563,0.957818,0.00028048,5,41,0,1.71035,0.691737,0.0508657,0.259822,4.15e-05,8.67294e-05,0.689225,0.691737,0.0508657,0.259822,8.67294e-05,0.689225,0.0571189,0.54617,1089.71,0,0,3.13501,3.13501,0.0327659,300.585,1.74744,0.0243392,0.0539855,0.00604244,-0.000160793
-1.84918,0.0932111,0.000463573,2,5,1,4.394,0.69114,0.0507498,0.260258,4.15e-05,8.68792e-05,0.688906,0.69114,0.0507498,0.260258,8.68792e-05,0.688906,0.0572956,0.546267,1089.83,0,0,3.13371,3.13371,0.0327544,300.565,1.74761,0.0242419,0.0337788,0.00621418,-0.000258122
-2.38977,0.996542,7.82463e-05,3,15,0,2.50255,0.690959,0.0510137,0.260033,4.15e-05,8.69248e-05,0.688866,0.690959,0.0510137,0.260033,8.69248e-05,0.688866,0.05709,0.546154,1089.68,0,0,3.13354,3.13354,0.0327365,300.713,1.74762,0.0243552,0.182367,0.00622888,-0.00014481
-1.24029,0.986552,0.000143313,7,207,0,3.38837,0.700565,0.0502391,0.249833,4.15e-05,8.45574e-05,0.699843,0.700565,0.0502391,0.249833,8.45574e-05,0.699843,0.05655,0.54585,1089.21,0,0,3.17905,3.17905,0.0332281,300.567,1.74145,0.0246569,0.0360278,5.33398e-05,0.000156904
-1.51544,0.966726,0.000253315,6,127,0,2.19827,0.694775,0.0505074,0.256802,4.15e-05,8.59725e-05,0.692605,0.694775,0.0505074,0.256802,8.59725e-05,0.692605,0.0570442,0.546128,1089.63,0,0,3.14882,3.14882,0.0329235,300.463,1.74556,0.0243805,-0.0677414,0.00416898,-0.000119454
-1.51544,2.17291e-05,0.000421682,1,3,1,5.17585,0.694775,0.0505074,0.256802,4.15e-05,8.59725e-05,0.692605,0.694775,0.0505074,0.256802,8.59725e-05,0.692605,0.0570442,0.546128,1089.63,0,0,3.14882,3.14882,0.0329235,300.463,1.74556,0.0243805,-0.0677414,0.00416898,-0.000119454
-2.89394,0.99969,5.92468e-05,8,399,0,4.47225,0.70302,0.0494827,0.244822,4.15e-05,8.39677e-05,0.705611,0.70302,0.0494827,0.244822,8.39677e-05,0.705611,0.056908,0.546052,1089.31,0,0,3.20378,3.20378,0.0334739,300.681,1.73805,0.0244562,0.149799,-0.00334536,-4.38154e-05
-1.83333,0.941053,0.000107485,7,223,0,6.75569,0.696337,0.0508188,0.255404,4.15e-05,8.55874e-05,0.693692,0.696337,0.0508188,0.255404,8.55874e-05,0.693692,0.0565777,0.545866,1089.32,0,0,3.15331,3.15331,0.0329599,300.56,1.74496,0.0246412,0.0288606,0.00356756,0.000141243
-2.42288,0.999712,0.000166755,5,63,0,3.1811,0.694554,0.0501598,0.255288,4.15e-05,8.60274e-05,0.694466,0.694554,0.0501598,0.255288,8.60274e-05,0.694466,0.0573769,0.546312,1089.79,0,0,3.15645,3.15645,0.0329907,300.577,1.74448,0.0241973,0.046441,0.00308936,-0.000302686
-2.42288,2.63869e-05,0.000297407,1,1,0,5.57947,0.694554,0.0501598,0.255288,4.15e-05,8.60274e-05,0.694466,0.694554,0.0501598,0.255288,8.60274e-05,0.694466,0.0573769,0.546312,1089.79,0,0,3.15645,3.15645,0.0329907,300.577,1.74448,0.0241973,0.046441,0.00308936,-0.000302686
-2.28383,0.999972,4.43094e-05,6,63,0,2.92214,0.6943,0.051087,0.258125,4.15e-05,8.60903e-05,0.690702,0.6943,0.051087,0.258125,8.60903e-05,0.690702,0.0566037,0.54588,1089.38,0,0,3.14105,3.14105,0.0328325,300.553,1.74664,0.0246266,0.0223937,0.00524698,0.000126608
-5.08678,0.991952,7.91135e-05,6,127,0,9.03471,0.695504,0.049824,0.252969,4.15e-05,8.57923e-05,0.697121,0.695504,0.049824,0.252969,8.57923e-05,0.697121,0.0575531,0.546408,1089.84,0,0,3.16747,3.16747,0.0330977,300.653,1.74295,0.0241012,0.121586,0.00156113,-0.000398822
-5.59913,0.940983,0.000137329,1,1,0,5.61205,0.695498,0.0497623,0.252941,4.15e-05,8.57939e-05,0.697211,0.695498,0.0497623,0.252941,8.57939e-05,0.697211,0.0576088,0.546438,1089.88,0,0,3.16785,3.16785,0.0331035,300.635,1.7429,0.0240709,0.104269,0.0015094,-0.000429117
-5.41201,0.904669,0.000208992,2,3,0,6.89048,0.695658,0.0497269,0.253064,4.15e-05,8.57544e-05,0.697124,0.695658,0.0497269,0.253064,8.57544e-05,0.697124,0.0576199,0.546444,1089.89,0,0,3.16749,3.16749,0.0331055,300.584,1.74296,0.0240649,0.0527731,0.00156445,-0.000435139
-3.94586,0.987753,0.000289649,6,95,0,6.46859,0.704006,0.0490327,0.243165,4.15e-05,8.37329e-05,0.707718,0.704006,0.0490327,0.243165,8.37329e-05,0.707718,0.0571868,0.546207,1089.45,0,0,3.21299,3.21299,0.0335763,300.626,1.73679,0.0243018,0.0945705,-0.00460157,-0.000198249
-3.94586,1.58392e-07,0.000487217,1,1,0,5.3377,0.704006,0.0490327,0.243165,4.15e-05,8.37329e-05,0.707718,0.704006,0.0490327,0.243165,8.37329e-05,0.707718,0.0571868,0.546207,1089.45,0,0,3.21299,3.21299,0.0335763,300.626,1.73679,0.0243018,0.0945705,-0.00460157,-0.000198249
-5.04195,0.991122,7.80653e-05,4,15,0,6.95446,0.703444,0.0491509,0.243479,4.15e-05,8.38667e-05,0.707286,0.703444,0.0491509,0.243479,8.38667e-05,0.707286,0.057151,0.546188,1089.43,0,0,3.21108,3.21108,0.0335483,300.698,1.73704,0.0243215,0.167059,-0.00435092,-0.000178535
-5.11382,0.933656,0.000132506,5,31,0,6.66588,0.706368,0.0498611,0.245025,4.15e-05,8.31738e-05,0.70503,0.706368,0.0498611,0.245025,8.31738e-05,0.70503,0.0561602,0.545625,1088.92,0,0,3.20139,3.20139,0.0334858,300.349,1.73846,0.0248785,-0.181568,-0.0029291,0.000378454
-5.18903,0.798144,0.00019515,6,87,0,8.60334,0.697339,0.0498256,0.250569,4.15e-05,8.53415e-05,0.69952,0.697339,0.0498256,0.250569,8.53415e-05,0.69952,0.0573186,0.54628,1089.65,0,0,3.17758,3.17758,0.0331932,300.744,1.74158,0.0242293,0.212782,0.00018346,-0.000270724
-5.07726,1,0.000208568,3,7,0,5.54128,0.69742,0.0497233,0.250477,4.15e-05,8.53217e-05,0.699714,0.69742,0.0497233,0.250477,8.53217e-05,0.699714,0.0573991,0.546324,1089.7,0,0,3.1784,3.1784,0.0332056,300.709,1.74146,0.0241852,0.178203,7.13492e-05,-0.000314847
-5.07726,3.79214e-05,0.000354983,1,3,0,7.92897,0.69742,0.0497233,0.250477,4.15e-05,8.53217e-05,0.699714,0.69742,0.0497233,0.250477,8.53217e-05,0.699714,0.0573991,0.546324,1089.7,0,0,3.1784,3.1784,0.0332056,300.709,1.74146,0.0241852,0.178203,7.13492e-05,-0.000314847
-4.38533,0.997918,6.03661e-05,3,11,0,5.86801,0.697501,0.0498108,0.250584,4.15e-05,8.53018e-05,0.69952,0.697501,0.0498108,0.250584,8.53018e-05,0.69952,0.0573112,0.546276,1089.65,0,0,3.17759,3.17759,0.0331965,300.715,1.74158,0.0242333,0.183593,0.000186878,-0.00026668
-0.521489,0.998391,0.000102298,4,15,0,5.73979,0.699078,0.0501342,0.250858,4.15e-05,8.49174e-05,0.698922,0.699078,0.0501342,0.250858,8.49174e-05,0.698922,0.0568275,0.546007,1089.38,0,0,3.17512,3.17512,0.0331855,300.582,1.74196,0.0245011,0.0506031,0.000569494,1.09734e-06
-1.3817,0.896273,0.000172338,6,115,0,1.98314,0.701513,0.0500731,0.248261,4.15e-05,8.43289e-05,0.701582,0.701513,0.0500731,0.248261,8.43289e-05,0.701582,0.0565764,0.545865,1089.19,0,0,3.18644,3.18644,0.0333013,300.604,1.74043,0.024642,0.0726888,-0.000959989,0.000142002
-1.62469,0.979265,0.000229084,2,7,0,2.69221,0.701429,0.0494916,0.247826,4.15e-05,8.43491e-05,0.702598,0.701429,0.0494916,0.247826,8.43491e-05,0.702598,0.0570993,0.546159,1089.51,0,0,3.19078,3.19078,0.0333621,300.465,1.73983,0.02435,-0.0661415,-0.00156138,-0.000149975
-1.86525,0.66781,0.000365333,1,3,0,3.23284,0.70121,0.0495611,0.247117,4.15e-05,8.44017e-05,0.703237,0.70121,0.0495611,0.247117,8.44017e-05,0.703237,0.0570651,0.54614,1089.45,0,0,3.1935,3.1935,0.0333732,300.621,1.73944,0.024369,0.0895955,-0.001951,-0.000131009
-1.91966,0.90721,0.000289496,4,15,0,2.29139,0.702419,0.0494967,0.245747,4.15e-05,8.41116e-05,0.704672,0.702419,0.0494967,0.245747,8.41116e-05,0.704672,0.0569708,0.546087,1089.37,0,0,3.19971,3.19971,0.0334367,300.633,1.7386,0.0244213,0.101725,-0.00278987,-7.87241e-05
-1.97012,0.243365,0.000390633,2,5,0,2.65179,0.702381,0.0493044,0.246055,4.15e-05,8.41206e-05,0.704557,0.702381,0.0493044,0.246055,8.41206e-05,0.704557,0.0571468,0.546185,1089.5,0,0,3.19921,3.19921,0.0334437,300.523,1.73868,0.0243238,-0.00766999,-0.00271774,-0.000176212
-3.64879,0.833049,0.000121881,2,7,0,5.72347,0.7026,0.0491806,0.246364,4.15e-05,8.40681e-05,0.704371,0.7026,0.0491806,0.246364,8.40681e-05,0.704371,0.0572302,0.546231,1089.57,0,0,3.19843,3.19843,0.0334487,300.405,1.73879,0.0242779,-0.126405,-0.00259929,-0.000222137
-1.35825,0.89464,0.000139966,3,15,0,6.64387,0.702709,0.0499605,0.247025,4.15e-05,8.4042e-05,0.70293,0.702709,0.0499605,0.247025,8.4042e-05,0.70293,0.0565259,0.545836,1089.14,0,0,3.19223,3.19223,0.0333644,300.58,1.73965,0.0246705,0.0492485,-0.00174074,0.000170518
-0.623289,0.790271,0.000183417,2,7,0,3.75827,0.702377,0.0496669,0.246704,4.15e-05,8.41217e-05,0.703545,0.702377,0.0496669,0.246704,8.41217e-05,0.703545,0.0568253,0.546006,1089.31,0,0,3.19486,3.19486,0.0333938,300.563,1.73928,0.0245023,0.0320011,-0.00211322,2.32523e-06
